Commodity_Detail,Commodity Group,Production_Type,Sector,Sub-Sector,HS8,NAICS6,NAICS6_Code,NAICS5_Code,NAICS4_Code,NAICS3_Code,HS8_code
Rye,Grains,Primary,Crops,Other crop products (for human consumption),10020000 Rye (Metric Ton),111190 Other grain farming,111190,11119,1111,111,10020000
Rye seeds,Seeds (for sowing or oil),Primary,Crops,Other crop products (not for human consumption),10020010 Rye seed (Metric Ton),111190 Other grain farming,111190,11119,1111,111,10020010
Rye,Grains,Primary,Crops,Other crop products (for human consumption),"10020090 Rye, except seed (Metric Ton)",111190 Other grain farming,111190,11119,1111,111,10020090
Rye seeds,Seeds (for sowing or oil),Primary,Crops,Other crop products (not for human consumption),"10021000 Rye, seed for sowing (Metric Ton)",111190 Other grain farming,111190,11119,1111,111,10021000
Rye,Grains,Primary,Crops,Other crop products (for human consumption),"10029000 Rye, other than seed for sowing (Metric Ton)",111190 Other grain farming,111190,11119,1111,111,10029000
Barley,Grains,Primary,Crops,Other crop products (for human consumption),10030000 Barley (Metric Ton),111190 Other grain farming,111190,11119,1111,111,10030000
Barley seeds,Seeds (for sowing or oil),Primary,Crops,Other crop products (not for human consumption),10030010 Barley seed (Metric Ton),111190 Other grain farming,111190,11119,1111,111,10030010
Barley seeds,Grains & cereals (processed),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"10030011 Barley, for malting purposes, within access commitment (Metric Ton)",311214 Rice milling and malt manufacturing,311214,31121,3112,311,10030011
Barley seeds,Grains & cereals (processed),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"10030012 Barley, for malting purposes, over access commitment (Metric Ton)",311214 Rice milling and malt manufacturing,311214,31121,3112,311,10030012
Barley,Grains,Primary,Crops,Other crop products (for human consumption),"10030090 Barley, except seed (Metric Ton)",111190 Other grain farming,111190,11119,1111,111,10030090
Barley seeds,Grains & cereals (processed),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"10030091 Barley, seed, within access commitment (Metric Ton)",311214 Rice milling and malt manufacturing,311214,31121,3112,311,10030091
Barley seeds,Grains & cereals (processed),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"10030092 Barley, seed, over acces commitment (Metric Ton)",311214 Rice milling and malt manufacturing,311214,31121,3112,311,10030092
Barley seeds,Seeds (for sowing or oil),Primary,Crops,Other crop products (not for human consumption),"10031000 Barley, seed for sowing (Metric Ton)",111190 Other grain farming,111190,11119,1111,111,10031000
Barley seeds,Grains & cereals (processed),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"10031011 Barley seed, for malting purposes, within access commitment (Metric Ton)",311214 Rice milling and malt manufacturing,311214,31121,3112,311,10031011
Barley seeds,Grains & cereals (processed),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"10031012 Barley seed, o/t for malting purposes, over access commitment, nes (Metric Ton)",311214 Rice milling and malt manufacturing,311214,31121,3112,311,10031012
Barley seeds,Grains & cereals (processed),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"10031091 Barley seed,o/t for malting purposes, within access commitment,nes (Metric Ton)",311214 Rice milling and malt manufacturing,311214,31121,3112,311,10031091
Barley seeds,Grains & cereals (processed),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"10031092 Barley seed, over access commitment (Metric Ton)",311214 Rice milling and malt manufacturing,311214,31121,3112,311,10031092
Barley,Grains,Primary,Crops,Other crop products (for human consumption),"10039000 Barley, other than seed for sowing (Metric Ton)",111190 Other grain farming,111190,11119,1111,111,10039000
Barley,Grains,Primary,Crops,Other crop products (for human consumption),"10039010 Barley, certified organic, o/t seed for sowing (Metric Ton)",111190 Other grain farming,111190,11119,1111,111,10039010
Barley,Grains & cereals (processed),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"10039011 Barley, o/t seed for sowing,for malting purposes,within access commitment,nes (Metric Ton)",311214 Rice milling and malt manufacturing,311214,31121,3112,311,10039011
Barley,Grains & cereals (processed),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"10039012 Barley, o/t seed for sowing, for malting purposes, over access commitment,nes (Metric Ton)",311214 Rice milling and malt manufacturing,311214,31121,3112,311,10039012
Barley,Grains,Primary,Crops,Other crop products (for human consumption),"10039020 Barley, for malting, o/t seed for sowing (Metric Ton)",111140 Wheat farming,111140,11114,1111,111,10039020
Barley,Grains,Primary,Crops,Other crop products (for human consumption),"10039030 Barley, certified organic, o/t seed for sowing or for malting (Metric Ton)",111190 Other grain farming,111190,11119,1111,111,10039030
Barley,Grains,Primary,Crops,Other crop products (for human consumption),"10039080 Barley, o/t certified organic, o/t seed for sowing or malting (Metric Ton)",111190 Other grain farming,111190,11119,1111,111,10039080
Barley,Grains,Primary,Crops,Other crop products (for human consumption),"10039090 Barley, o/t certified organic, o/t seed for sowing (Metric Ton)",111190 Other grain farming,111190,11119,1111,111,10039090
Barley,Grains & cereals (processed),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"10039091 Barley,o/t seed for sowing,o/t for malting purposes,within access commitment,nes (Metric Ton)",311214 Rice milling and malt manufacturing,311214,31121,3112,311,10039091
Barley,Grains & cereals (processed),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"10039092 Barley, o/t seed for sowing,o/t for malting purposes,over access commitment,nes (Metric Ton)",311214 Rice milling and malt manufacturing,311214,31121,3112,311,10039092
Oats,Grains,Primary,Crops,Other crop products (for human consumption),10040000 Oats (Metric Ton),111190 Other grain farming,111190,11119,1111,111,10040000
Oat seeds,Seeds (for sowing or oil),Primary,Crops,Other crop products (not for human consumption),"10040010 Oats, seed (Kilogram)",111190 Other grain farming,111190,11119,1111,111,10040010
Oats,Grains,Primary,Crops,Other crop products (for human consumption),"10040020 Oats, mixed feed oats (Kilogram)",111190 Other grain farming,111190,11119,1111,111,10040020
Oats,Grains,Primary,Crops,Other crop products (for human consumption),"10040090 Oats, except seed (Kilogram)",111190 Other grain farming,111190,11119,1111,111,10040090
Oat seeds,Seeds (for sowing or oil),Primary,Crops,Other crop products (not for human consumption),"10041000 Oats, seed for sowing (Kilogram)",111190 Other grain farming,111190,11119,1111,111,10041000
Oats,Grains,Primary,Crops,Other crop products (for human consumption),"10049000 Oats, other than seed for sowing (Kilogram)",111190 Other grain farming,111190,11119,1111,111,10049000
Oats,Grains,Primary,Crops,Other crop products (for human consumption),"10049010 Oat, certified organic, o/t seed for sowing (Kilogram)",111190 Other grain farming,111190,11119,1111,111,10049010
Oats,Grains,Primary,Crops,Other crop products (for human consumption),"10049090 Oat, o/t certified organic, o/t seed for sowing (Kilogram)",111190 Other grain farming,111190,11119,1111,111,10049090
Maize seeds,Seeds (for sowing or oil),Primary,Crops,Other crop products (not for human consumption),10051000 Maize (corn) seed (Kilogram),111150 Corn farming,111150,11115,1111,111,10051000
Maize seeds,Seeds (for sowing or oil),Primary,Crops,Other crop products (not for human consumption),10051010 Yellow dent corn seed (Kilogram),111150 Corn farming,111150,11115,1111,111,10051010
Maize seeds,Seeds (for sowing or oil),Primary,Crops,Other crop products (not for human consumption),"10051090 Maize (corn) seed, o/t yellow dent, nes (Kilogram)",111150 Corn farming,111150,11115,1111,111,10051090
Maize,Grains,Primary,Crops,Other crop products (for human consumption),10059000 Maize (corn) nes (Kilogram),111150 Corn farming,111150,11115,1111,111,10059000
Maize,Grains,Primary,Crops,Other crop products (for human consumption),"10059010 Corn (maize), certified organic, o/t seed for sowing (Kilogram)",111150 Corn farming,111150,11115,1111,111,10059010
Maize,Grains,Primary,Crops,Other crop products (for human consumption),"10059090 Corn (maize), o/t certified organic, o/t seed for sowing (Kilogram)",111150 Corn farming,111150,11115,1111,111,10059090
Rice,Grains,Primary,Crops,Other crop products (for human consumption),10061000 Rice in the husk (paddy or rough) (Kilogram),111160 Rice farming,111160,11116,1111,111,10061000
Rice,Grains,Primary,Crops,Other crop products (for human consumption),"10061010 Rice wild, in the husk (paddy or rough) (Kilogram)",111160 Rice farming,111160,11116,1111,111,10061010
Rice,Grains,Primary,Crops,Other crop products (for human consumption),"10061090 Rice nes, in the husk (paddy or rough) (Kilogram)",111160 Rice farming,111160,11116,1111,111,10061090
Rice,Grains,Primary,Crops,Other crop products (for human consumption),"10062000 Rice, husked (brown) (Kilogram)",111160 Rice farming,111160,11116,1111,111,10062000
Rice,Grains,Primary,Crops,Other crop products (for human consumption),"10063000 Rice, semi-milled or wholly milled, whether or not polished or glazed (Kilogram)",111160 Rice farming,111160,11116,1111,111,10063000
Rice,Grains,Primary,Crops,Other crop products (for human consumption),"10064000 Rice, broken (Kilogram)",111160 Rice farming,111160,11116,1111,111,10064000
Other cereals,Grains,Primary,Crops,Other crop products (for human consumption),10070000 Grain sorghum (Kilogram),111190 Other grain farming,111190,11119,1111,111,10070000
Other seeds,Seeds (for sowing or oil),Primary,Crops,Other crop products (not for human consumption),"10071000 Grain sorghum, seed for sowing (Kilogram)",111190 Other grain farming,111190,11119,1111,111,10071000
Other cereals,Grains,Primary,Crops,Other crop products (for human consumption),"10079000 Grain sorghum, other than seed for sowing, nes (Kilogram)",111190 Other grain farming,111190,11119,1111,111,10079000
Buckwheat,Grains,Primary,Crops,Other crop products (for human consumption),10081000 Buckwheat (Kilogram),111190 Other grain farming,111190,11119,1111,111,10081000
Millet,Grains,Primary,Crops,Other crop products (for human consumption),10082000 Millet (Kilogram),111190 Other grain farming,111190,11119,1111,111,10082000
Millet seeds,Seeds (for sowing or oil),Primary,Crops,Other crop products (not for human consumption),"10082010 Millet, seed (Kilogram)",111190 Other grain farming,111190,11119,1111,111,10082010
Millet,Grains,Primary,Crops,Other crop products (for human consumption),"10082090 Millet, nes (Kilogram)",111190 Other grain farming,111190,11119,1111,111,10082090
Millet seeds,Seeds (for sowing or oil),Primary,Crops,Other crop products (not for human consumption),"10082100 Millet, seed for sowing (Kilogram)",111190 Other grain farming,111190,11119,1111,111,10082100
Millet,Grains,Primary,Crops,Other crop products (for human consumption),"10082900 Millet, other than seed for sowing, nes (Kilogram)",111190 Other grain farming,111190,11119,1111,111,10082900
Canary seeds,Seeds (for sowing or oil),Primary,Crops,Other crop products (not for human consumption),10083000 Canary seeds (Kilogram),111190 Other grain farming,111190,11119,1111,111,10083000
Canary seeds,Grains & cereals (processed),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"10083010 Canary seed, in packages not exceeding 500g (Kilogram)",311211 Flour milling,311211,31121,3112,311,10083010
Canary seeds,Grains & cereals (processed),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"10083020 Canary seed, in packages exceeding 500g (Kilogram)",311211 Flour milling,311211,31121,3112,311,10083020
Other cereals,Grains,Primary,Crops,Other crop products (for human consumption),10084000 Fonio (Kilogram),111190 Other grain farming,111190,11119,1111,111,10084000
Other cereals,Grains,Primary,Crops,Other crop products (for human consumption),10085000 Quinoa (Kilogram),111190 Other grain farming,111190,11119,1111,111,10085000
Other cereals,Grains,Primary,Crops,Other crop products (for human consumption),10086000 Triticale (Kilogram),111190 Other grain farming,111190,11119,1111,111,10086000
